datetime,datetime_string,year,doy,Fsd,Fld,Ta,ps,Ws,RH,VPD,ea,es,Sws,LAI,hc,z,tts,tto,psi,t,atmos_names
1/1/19 1:00,20190101010000,2019,1.041666667,1.371969952,327.7507824,18.60487212,871.6205953,1.369572998,50.21052417,10.67040496,10.83328672,21.50369168,0.132239991,1.8,40,70,85,40,193.2290735,2019-01-01T01:00:00.000000000,Tumba_Esun_test.scale
1/1/19 2:00,20190101020000,2019,1.083333333,1.371969952,326.5385461,18.01112477,871.4616221,1.383990395,49.91249559,10.3418529,10.37511359,20.71696649,0.132196869,1.8,40,70,85,40,208.0793262,2019-01-01T02:00:00.000000000,Tumba_Esun_test.scale
1/1/19 3:00,20190101030000,2019,1.125,1.371969952,323.6093647,17.66477214,871.5411087,1.194914392,49.16303118,10.27019674,9.999632829,20.26982957,0.1321477,1.8,40,70,85,40,220.9946393,2019-01-01T03:00:00.000000000,Tumba_Esun_test.scale
1/1/19 4:00,20190101040000,2019,1.166666667,1.371969952,318.6534355,17.5163353,871.5411087,1.452046499,50.38693732,9.9295317,10.15127596,20.08080766,0.132230518,1.8,40,70,85,40,231.9420118,2019-01-01T04:00:00.000000000,Tumba_Esun_test.scale
1/1/19 5:00,20190101050000,2019,1.208333333,1.399655194,317.0155872,17.5163353,871.7000819,1.913400569,51.18594244,9.76961925,10.31119941,20.08081866,0.131302077,1.8,40,70,85,40,241.3010054,2019-01-01T05:00:00.000000000,Tumba_Esun_test.scale
1/1/19 6:00,20190101060000,2019,1.25,58.30210685,314.2449313,18.11008266,872.1770015,1.968928552,49.88668976,10.41173262,10.43462133,20.84635395,0.131255712,1.8,40,70,78.77069875,40,249.5726026,2019-01-01T06:00:00.000000000,Tumba_Esun_test.scale
1/1/19 7:00,20190101070000,2019,1.291666667,248.8908316,314.9257612,19.19861948,872.3359747,1.649389594,49.71949441,11.1825922,11.13398312,22.31657532,0.131152326,1.8,40,70,67.09698986,40,257.2800518,2019-01-01T07:00:00.000000000,Tumba_Esun_test.scale
1/1/19 8:00,20190101080000,2019,1.333333333,469.206896,316.5099654,20.23767736,872.2167448,1.240139877,50.36730764,11.77351637,12.0305601,23.80407647,0.130950903,1.8,40,70,55.0649201,40,265.0188974,2019-01-01T08:00:00.000000000,Tumba_Esun_test.scale
1/1/19 9:00,20190101090000,2019,1.375,677.0106257,323.977736,21.07881945,871.978285,1.440455183,48.26375653,12.92502408,12.14621691,25.07124099,0.130602576,1.8,40,70,42.89021583,40,273.6754486,2019-01-01T09:00:00.000000000,Tumba_Esun_test.scale
1/1/19 10:00,20190101100000,2019,1.416666667,846.7954526,336.6697949,22.06839838,871.6603386,1.097192352,47.34403767,13.97544245,12.66199861,26.63744106,0.130147136,1.8,40,70,30.87359243,40,285.1118976,2019-01-01T10:00:00.000000000,Tumba_Esun_test.scale
1/1/19 11:00,20190101110000,2019,1.458333333,976.5548789,341.7224993,22.95901942,871.4616221,2.37510665,46.44121354,15.00483585,13.11485269,28.11968854,0.130493175,1.8,40,70,19.7776705,40,304.8027057,2019-01-01T11:00:00.000000000,Tumba_Esun_test.scale
1/1/19 12:00,20190101120000,2019,1.5,1049.157653,348.798272,23.8991194,871.0244458,2.760661166,43.92650723,16.62537657,13.13680517,29.76218174,0.129826421,1.8,40,70,12.79825042,40,349.240863,2019-01-01T12:00:00.000000000,Tumba_Esun_test.scale
1/1/19 13:00,20190101130000,2019,1.541666667,990.6402689,351.8880539,24.78974044,870.269323,2.809514553,42.23352176,18.06528499,13.32979092,31.39507591,0.129210477,1.8,40,70,16.58347916,40,43.91407782,2019-01-01T13:00:00.000000000,Tumba_Esun_test.scale
1/1/19 14:00,20190101140000,2019,1.583333333,842.2250528,359.1060845,25.82879831,869.7129168,2.664718508,39.70724226,20.05627063,13.34254114,33.39881177,0.128592251,1.8,40,70,26.88693749,40,69.56588993,2019-01-01T14:00:00.000000000,Tumba_Esun_test.scale
1/1/19 15:00,20190101150000,2019,1.625,724.7220318,374.6147523,26.6699404,869.0372807,3.28031143,39.22972408,21.24368701,13.85822567,35.10191268,0.12801821,1.8,40,70,38.72335278,40,82.86281522,2019-01-01T15:00:00.000000000,Tumba_Esun_test.scale
1/1/19 16:00,20190101160000,2019,1.666666667,569.9405442,376.2754803,26.71941935,868.4808745,2.74876931,33.9672201,23.15057872,12.05377651,35.20435523,0.127908835,1.8,40,70,50.88762953,40,92.17335713,2019-01-01T16:00:00.000000000,Tumba_Esun_test.scale
1/1/19 17:00,20190101170000,2019,1.708333333,398.635,371.2365811,26.91733513,868.2026714,2.476266466,35.57761421,22.85013041,12.76685248,35.61698289,0.129964184,1.8,40,70,62.99418559,40,100.10064,2019-01-01T17:00:00.000000000,Tumba_Esun_test.scale
1/1/19 18:00,20190101180000,2019,1.75,252.2877168,368.7641359,25.38348779,868.2026714,2.094379998,38.13329353,20.04358439,12.48299071,32.5265751,0.129604288,1.8,40,70,74.81513307,40,107.7439217,2019-01-01T18:00:00.000000000,Tumba_Esun_test.scale
1/1/19 19:00,20190101190000,2019,1.791666667,92.13056176,359.7281797,25.08661411,868.5603611,1.789023025,39.79755649,19.16313069,12.79323815,31.95636884,0.129389745,1.8,40,70,85,40,115.7614239,2019-01-01T19:00:00.000000000,Tumba_Esun_test.scale
1/1/19 20:00,20190101200000,2019,1.833333333,5.822289245,356.2525693,23.60224572,868.9975374,0.950881359,40.32782524,17.37929961,11.85513623,29.23443584,0.129355472,1.8,40,70,85,40,124.6889251,2019-01-01T20:00:00.000000000,Tumba_Esun_test.scale
1/1/19 21:00,20190101210000,2019,1.875,1.371969952,351.4705479,22.76110363,869.1167673,0.151866686,42.03262023,16.0464791,11.737491,27.7839701,0.12932674,1.8,40,70,85,40,135.0377082,2019-01-01T21:00:00.000000000,Tumba_Esun_test.scale
1/1/19 22:00,20190101220000,2019,1.916666667,1.371969952,354.0946852,22.81058258,869.1962539,1.433139708,41.62762561,16.2070994,11.6604206,27.86752,0.129183229,1.8,40,70,85,40,147.2518483,2019-01-01T22:00:00.000000000,Tumba_Esun_test.scale
1/1/19 23:00,20190101230000,2019,1.958333333,1.371969952,360.7694131,22.81058258,869.1565106,1.537693337,41.22298126,16.31944896,11.54806722,27.86751618,0.127368488,1.8,40,70,85,40,161.4833486,2019-01-01T23:00:00.000000000,Tumba_Esun_test.scale
1/2/19 0:00,20190102000000,2019,2,1.371969952,353.273285,21.7715247,868.9975374,1.473276556,45.3608555,14.2415914,11.91697794,26.15856934,0.127274126,1.8,40,70,85,40,182.8996392,2019-01-02T00:00:00.000000000,Tumba_Esun_test.scale
1/2/19 1:00,20190102010000,2019,2.041666667,1.371969952,348.1441397,21.17777734,868.679591,2.294341215,48.19674053,13.02059305,12.20326205,25.2238551,0.127192534,1.8,40,70,85,40,193.1277244,2019-01-02T01:00:00.000000000,Tumba_Esun_test.scale
1/2/19 2:00,20190102020000,2019,2.083333333,1.371969952,339.9662687,21.0293405,868.3616446,1.803533965,49.47155551,12.58499465,12.40978951,24.99478416,0.127141215,1.8,40,70,85,40,208.00898,2019-01-02T02:00:00.000000000,Tumba_Esun_test.scale
1/2/19 3:00,20190102030000,2019,2.125,1.371969952,339.4574653,21.67256681,868.4411312,1.769676174,45.78098987,14.04691911,11.95374222,26.00066133,0.127090734,1.8,40,70,85,40,220.9519927,2019-01-02T03:00:00.000000000,Tumba_Esun_test.scale
1/2/19 4:00,20190102040000,2019,2.166666667,1.371969952,336.8777594,22.11787732,868.8783075,1.5773146,44.12038556,14.87579643,11.84190218,26.71769861,0.127115589,1.8,40,70,85,40,231.9207475,2019-01-02T04:00:00.000000000,Tumba_Esun_test.scale
1/2/19 5:00,20190102050000,2019,2.208333333,1.378550125,332.4823412,21.7715247,869.3154838,1.700400479,45.36507797,14.24049082,11.91810719,26.15859801,0.126100088,1.8,40,70,85,40,241.2954763,2019-01-02T05:00:00.000000000,Tumba_Esun_test.scale
1/2/19 6:00,20190102060000,2019,2.25,55.74596755,330.3232675,21.32621418,869.5142003,1.955465124,47.8290593,13.2328801,12.22193036,25.45481046,0.126033522,1.8,40,70,78.90271629,40,249.5789018,2019-01-02T06:00:00.000000000,Tumba_Esun_test.scale
1/2/19 7:00,20190102070000,2019,2.291666667,244.5385175,330.3544746,21.37569313,869.87189,2.170859776,48.63108952,13.06900127,12.46321234,25.53221361,0.125907471,1.8,40,70,67.2283527,40,257.2957992,2019-01-02T07:00:00.000000000,Tumba_Esun_test.scale
1/2/19 8:00,20190102080000,2019,2.333333333,462.6760899,333.9866186,21.72204575,870.1500931,3.347352302,50.19180188,12.94324421,13.13639496,26.07963917,0.12568351,1.8,40,70,55.19565191,40,265.042532,2019-01-02T08:00:00.000000000,Tumba_Esun_test.scale
1/2/19 9:00,20190102090000,2019,2.375,661.287834,338.6404362,22.16735627,869.9116333,4.233782826,50.53987549,13.20657937,13.59194096,26.79852033,0.125325566,1.8,40,70,43.0208862,40,273.7045065,2019-01-02T09:00:00.000000000,Tumba_Esun_test.scale
1/2/19 10:00,20190102100000,2019,2.416666667,841.5840773,347.8523752,23.94859835,869.5936869,4.345686564,50.01467608,14.86438434,14.98637947,29.85076381,0.124882979,1.8,40,70,31.00518701,40,285.1356947,2019-01-02T10:00:00.000000000,Tumba_Esun_test.scale
1/2/19 11:00,20190102110000,2019,2.458333333,927.7403084,362.5450099,24.98765622,869.2359972,4.386502213,44.62295502,17.52358315,14.24473179,31.76831494,0.125967287,1.8,40,70,19.90893916,40,304.7575101,2019-01-02T11:00:00.000000000,Tumba_Esun_test.scale
1/2/19 12:00,20190102120000,2019,2.5,817.6345537,373.3950185,26.42254567,868.7988209,4.63589104,36.37711395,21.91931683,12.67392238,34.59323921,0.126205944,1.8,40,70,12.89415692,40,348.8318691,2019-01-02T12:00:00.000000000,Tumba_Esun_test.scale
1/2/19 13:00,20190102130000,2019,2.541666667,788.7840448,377.4216781,25.2845299,868.1231848,4.841014779,40.96727414,19.01331336,13.32218961,32.33550297,0.126052672,1.8,40,70,16.58184412,40,43.45103265,2019-01-02T13:00:00.000000000,Tumba_Esun_test.scale
1/2/19 14:00,20190102140000,2019,2.583333333,745.207413,381.9473197,25.53192463,867.3283187,5.323745343,37.69463848,20.36434018,12.45058312,32.8149233,0.125555672,1.8,40,70,26.84417122,40,69.28916495,2019-01-02T14:00:00.000000000,Tumba_Esun_test.scale
1/2/19 15:00,20190102150000,2019,2.625,759.725093,377.8765607,28.40170353,866.8116558,5.048548556,28.49974272,27.65615212,11.19275567,38.84890779,0.126240079,1.8,40,70,38.6690181,40,82.67011166,2019-01-02T15:00:00.000000000,Tumba_Esun_test.scale
1/2/19 16:00,20190102160000,2019,2.666666667,501.8114388,383.5284806,28.35222458,866.3744795,4.215846999,28.13301899,27.71825709,11.01886363,38.73712072,0.123789062,1.8,40,70,50.83167392,40,92.01898389,2019-01-02T16:00:00.000000000,Tumba_Esun_test.scale
1/2/19 17:00,20190102170000,2019,2.708333333,382.8601734,379.5884153,27.4121246,866.2949929,3.949419649,25.76877064,27.10375833,9.563192248,36.66695058,0.124174789,1.8,40,70,62.94145188,40,99.96459109,2019-01-02T17:00:00.000000000,Tumba_Esun_test.scale
1/2/19 18:00,20190102180000,2019,2.75,213.7704796,376.9798262,27.4121246,866.4539661,3.146757354,25.41575114,27.23265496,9.434315712,36.66697067,0.123835734,1.8,40,70,74.76907405,40,107.6155496,2019-01-02T18:00:00.000000000,Tumba_Esun_test.scale
1/2/19 19:00,20190102190000,2019,2.791666667,95.88702157,369.0677967,26.07619304,866.8116558,2.176603574,25.94780451,24.99634858,8.895389013,33.89173759,0.12360446,1.8,40,70,85,40,115.6339872,2019-01-02T19:00:00.000000000,Tumba_Esun_test.scale
1/2/19 20:00,20190102200000,2019,2.833333333,6.055294066,372.8390171,24.29495097,867.3283187,0.944168756,26.96458176,22.17471253,8.303427474,30.47814,0.124036173,1.8,40,70,85,40,124.5577821,2019-01-02T20:00:00.000000000,Tumba_Esun_test.scale
1/2/19 21:00,20190102210000,2019,2.875,1.371969952,369.175749,21.1282984,868.0834415,1.52530808,51.75323588,12.08992251,13.05732941,25.14725192,0.125004342,1.8,40,70,85,40,134.9002742,2019-01-02T21:00:00.000000000,Tumba_Esun_test.scale
1/2/19 22:00,20190102220000,2019,2.916666667,1.371969952,360.9157657,20.2871563,868.4411312,1.693428276,62.28682699,8.97343903,14.90328016,23.87671919,0.123659175,1.8,40,70,85,40,147.1090271,2019-01-02T22:00:00.000000000,Tumba_Esun_test.scale
1/2/19 23:00,20190102230000,2019,2.958333333,1.371969952,368.6105072,20.63350893,868.8783075,3.420588737,57.53136472,10.32315119,14.06978836,24.39293955,0.124161276,1.8,40,70,85,40,161.341835,2019-01-02T23:00:00.000000000,Tumba_Esun_test.scale
1/3/19 0:00,20190103000000,2019,3,1.371969952,356.4161577,21.1282984,868.9975374,2.187777669,54.27619243,11.45770707,13.68962409,25.14733116,0.124139582,1.8,40,70,85,40,183.026893,2019-01-03T00:00:00.000000000,Tumba_Esun_test.scale
1/3/19 1:00,20190103010000,2019,3.041666667,1.371969952,345.272697,19.64393,869.474457,2.078270751,61.22993166,8.86472397,14.07882707,22.94355104,0.124142813,1.8,40,70,85,40,193.0288849,2019-01-03T01:00:00.000000000,Tumba_Esun_test.scale
1/3/19 2:00,20190103020000,2019,3.083333333,1.371969952,347.4942679,18.75330896,869.6334302,1.583272401,67.37089955,7.05797839,14.64629509,21.70427348,0.124141933,1.8,40,70,85,40,207.9428358,2019-01-03T02:00:00.000000000,Tumba_Esun_test.scale
1/3/19 3:00,20190103030000,2019,3.125,1.371969952,347.0835124,18.40695634,869.474457,1.015425769,67.02748036,6.97930805,14.25912272,21.23843077,0.124147088,1.8,40,70,85,40,220.9146355,2019-01-03T03:00:00.000000000,Tumba_Esun_test.scale
1/3/19 4:00,20190103040000,2019,3.166666667,1.371969952,340.6326846,18.11008266,869.5936869,1.689747681,64.6662642,7.34107182,13.50509649,20.84616831,0.124546041,1.8,40,70,85,40,231.9054155,2019-01-03T04:00:00.000000000,Tumba_Esun_test.scale
1/3/19 5:00,20190103050000,2019,3.208333333,1.372212539,338.9492429,18.80278791,870.269323,1.679132148,58.55743779,8.99217482,12.77942075,21.77159557,0.11967707,1.8,40,70,85,40,241.2963266,2019-01-03T05:00:00.000000000,Tumba_Esun_test.scale
1/3/19 6:00,20190103060000,2019,3.25,47.81525247,338.2709029,19.34705632,870.9449592,1.577817802,55.2893918,10.03613896,12.48770217,22.52384113,0.119659775,1.8,40,70,79.03826728,40,249.5920383,2019-01-03T06:00:00.000000000,Tumba_Esun_test.scale
1/3/19 7:00,20190103070000,2019,3.291666667,185.0412036,338.2416878,20.48507209,871.3423922,1.419951194,52.34891996,11.47739792,12.69333862,24.17073654,0.119611466,1.8,40,70,67.36281963,40,257.3190224,2019-01-03T07:00:00.000000000,Tumba_Esun_test.scale
1/3/19 8:00,20190103080000,2019,3.333333333,401.6948712,336.1949099,20.93038261,871.5411087,1.479529274,50.69072374,12.20690297,12.63647323,24.8433762,0.119494915,1.8,40,70,55.32923236,40,265.0746492,2019-01-03T08:00:00.000000000,Tumba_Esun_test.scale
1/3/19 9:00,20190103090000,2019,3.375,642.8980408,337.9625943,21.67256681,871.5013654,2.481941453,51.80614614,12.48593741,13.51499821,26.00093562,0.119237012,1.8,40,70,43.15438747,40,273.7437247,2019-01-03T09:00:00.000000000,Tumba_Esun_test.scale
1/3/19 10:00,20190103100000,2019,3.416666667,834.0912924,343.2932856,22.81058258,871.183419,4.085644588,51.67952367,13.41618824,14.45152266,27.8677109,0.118878435,1.8,40,70,31.14001109,40,285.1725989,2019-01-03T10:00:00.000000000,Tumba_Esun_test.scale
1/3/19 11:00,20190103110000,2019,3.458333333,967.4501033,346.8183902,23.80016151,870.785986,4.187828572,48.76278537,15.10138783,14.48400364,29.58539147,0.118849579,1.8,40,70,20.04479047,40,304.7305643,2019-01-03T11:00:00.000000000,Tumba_Esun_test.scale
1/3/19 12:00,20190103120000,2019,3.5,1041.24034,353.8168644,24.49286676,870.3488096,4.218471171,47.09169511,16.25518553,14.58707162,30.84225715,0.11832063,1.8,40,70,12.99796004,40,348.4385289,2019-01-03T12:00:00.000000000,Tumba_Esun_test.scale
1/3/19 13:00,20190103130000,2019,3.541666667,867.3405102,363.8558474,26.0267141,869.7129168,4.116471454,42.40220968,19.38539661,14.40752038,33.79291699,0.119327346,1.8,40,70,16.58777611,40,42.97444681,2019-01-03T13:00:00.000000000,Tumba_Esun_test.scale
1/3/19 14:00,20190103140000,2019,3.583333333,589.4928144,376.7052976,26.86785619,869.1565106,3.560428319,37.15533993,22.22585965,13.28768019,35.51353984,0.119853409,1.8,40,70,26.80693271,40,68.99893882,2019-01-03T14:00:00.000000000,Tumba_Esun_test.scale
1/3/19 15:00,20190103150000,2019,3.625,560.6213218,377.9845406,26.6699404,868.4411312,2.676149649,39.26672169,21.23075362,13.87108692,35.10184054,0.119986361,1.8,40,70,38.61941211,40,82.46705504,2019-01-03T15:00:00.000000000,Tumba_Esun_test.scale
1/3/19 16:00,20190103160000,2019,3.666666667,493.7733486,376.4615611,25.58140358,867.9642115,2.072851976,38.92171414,20.02194726,12.88969301,32.91164027,0.124228583,1.8,40,70,50.78024151,40,91.85630794,2019-01-03T16:00:00.000000000,Tumba_Esun_test.scale
1/3/19 17:00,20190103170000,2019,3.708333333,419.3726716,369.688232,25.18557201,867.6860084,1.41943601,38.88380386,19.56887843,12.57649569,32.14537412,0.118355851,1.8,40,70,62.89332791,40,99.82152945,2019-01-03T17:00:00.000000000,Tumba_Esun_test.scale
1/3/19 18:00,20190103180000,2019,3.75,263.6250206,375.9132785,24.69078254,867.8449816,1.344925361,38.60110429,19.08817807,12.12140533,31.2095834,0.11804205,1.8,40,70,74.72788926,40,107.4810268,2019-01-03T18:00:00.000000000,Tumba_Esun_test.scale
1/3/19 19:00,20190103190000,2019,3.791666667,89.75575626,371.7850021,25.58140358,868.1629281,1.203759754,35.7042441,21.0766595,11.83500332,32.91166282,0.117833088,1.8,40,70,85,40,115.5010436,2019-01-03T19:00:00.000000000,Tumba_Esun_test.scale
1/3/19 20:00,20190103200000,2019,3.833333333,5.486366887,374.9507268,24.09703518,868.8385642,0.836220085,35.84348016,19.24925301,10.86901031,30.11826332,0.117708934,1.8,40,70,85,40,124.4217215,2019-01-03T20:00:00.000000000,Tumba_Esun_test.scale
1/3/19 21:00,20190103210000,2019,3.875,1.371969952,366.8339975,23.70120361,869.5142003,1.156020575,37.49075756,18.3143324,11.09508441,29.40941681,0.117685797,1.8,40,70,85,40,134.7586299,2019-01-03T21:00:00.000000000,Tumba_Esun_test.scale
1/3/19 22:00,20190103220000,2019,3.916666667,1.371969952,347.443584,23.1569352,869.9513766,1.485791847,40.40532927,16.89680029,11.56177796,28.45857825,0.117731329,1.8,40,70,85,40,146.9630273,2019-01-03T22:00:00.000000000,Tumba_Esun_test.scale
1/3/19 23:00,20190103230000,2019,3.958333333,1.371969952,347.1807581,22.81058258,870.1103498,1.875577363,42.83122038,15.87292111,11.9946867,27.86760781,0.123891508,1.8,40,70,85,40,161.1986857,2019-01-03T23:00:00.000000000,Tumba_Esun_test.scale
1/4/19 0:00,20190104000000,2019,4,1.371969952,344.9708068,22.66214574,870.269323,2.437415625,45.2484296,15.06563619,12.55201722,27.61765341,0.123855063,1.8,40,70,85,40,183.1536843,2019-01-04T00:00:00.000000000,Tumba_Esun_test.scale
1/4/19 1:00,20190104010000,2019,4.041666667,1.371969952,339.6736742,21.47465102,870.3090663,3.511234395,53.02684679,12.0232789,13.66433584,25.68761474,0.123800706,1.8,40,70,85,40,192.9326268,2019-01-04T01:00:00.000000000,Tumba_Esun_test.scale
1/4/19 2:00,20190104020000,2019,4.083333333,1.371969952,340.5779615,21.0293405,870.1898364,3.685299217,55.09015473,11.18558404,13.80935764,24.99494168,0.12376136,1.8,40,70,85,40,207.8809624,2019-01-04T02:00:00.000000000,Tumba_Esun_test.scale
1/4/19 3:00,20190104030000,2019,4.125,1.371969952,336.5592697,20.33663525,870.1500931,3.037168481,56.77635409,10.31606847,13.63394046,23.95000893,0.123759174,1.8,40,70,85,40,220.8826254,2019-01-04T03:00:00.000000000,Tumba_Esun_test.scale
1/4/19 4:00,20190104040000,2019,4.166666667,1.371969952,341.2598703,20.2871563,870.5077828,2.242171883,56.78334608,10.28293242,13.59395687,23.87688929,0.123739502,1.8,40,70,85,40,231.8960572,2019-01-04T04:00:00.000000000,Tumba_Esun_test.scale
1/4/19 5:00,20190104050000,2019,4.208333333,1.371969952,338.9645421,20.18819841,870.9449592,2.331146949,55.99388836,10.40694736,13.32426721,23.73121457,0.122276601,1.8,40,70,85,40,241.3035801,2019-01-04T05:00:00.000000000,Tumba_Esun_test.scale
1/4/19 6:00,20190104060000,2019,4.25,51.66092365,339.2849131,20.53455104,871.3423922,2.154559136,54.34583672,11.03001281,13.21466198,24.24467479,0.122242067,1.8,40,70,79.17726287,40,249.6120188,2019-01-04T06:00:00.000000000,Tumba_Esun_test.scale
1/4/19 7:00,20190104070000,2019,4.291666667,235.781733,337.6612297,20.97986156,871.6205953,2.176043716,53.09137038,11.64796304,13.27115973,24.91912277,0.122149739,1.8,40,70,67.50030331,40,257.3497092,2019-01-04T07:00:00.000000000,Tumba_Esun_test.scale
1/4/19 8:00,20190104080000,2019,4.333333333,453.3124133,339.7887643,21.7715247,871.5013654,3.175224097,53.44285017,12.13503452,14.02376061,26.15879513,0.121953273,1.8,40,70,55.46557725,40,265.1152133,2019-01-04T08:00:00.000000000,Tumba_Esun_test.scale
1/4/19 9:00,20190104090000,2019,4.375,662.1963224,343.6342676,23.30537204,871.2231623,3.806437117,52.03184981,13.72278415,14.99254191,28.71532606,0.121643171,1.8,40,70,43.2906392,40,273.7930315,2019-01-04T09:00:00.000000000,Tumba_Esun_test.scale
1/4/19 10:00,20190104100000,2019,4.416666667,834.3602001,353.2899122,24.74026149,870.7462427,4.181968392,48.73665418,15.98429963,15.31809197,31.3023916,0.12124485,1.8,40,70,31.27798554,40,285.2224707,2019-01-04T10:00:00.000000000,Tumba_Esun_test.scale
1/4/19 11:00,20190104110000,2019,4.458333333,965.509286,358.4713736,26.22462988,870.3090663,4.36020934,45.70796753,18.48762691,15.70352735,34.19115426,0.121005396,1.8,40,70,20.18513033,40,304.7216198,2019-01-04T11:00:00.000000000,Tumba_Esun_test.scale
1/4/19 12:00,20190104120000,2019,4.5,947.8471325,370.8369474,27.01629303,869.5936869,4.479189699,38.79015092,21.83710969,13.98795704,35.82506673,0.120424604,1.8,40,70,13.10955051,40,348.0614836,2019-01-04T12:00:00.000000000,Tumba_Esun_test.scale
1/4/19 13:00,20190104130000,2019,4.541666667,783.5052909,388.3608816,27.95639301,868.6398477,4.209872385,35.48398698,24.3167883,13.53685965,37.85364795,0.119868861,1.8,40,70,16.60138606,40,42.48525304,2019-01-04T13:00:00.000000000,Tumba_Esun_test.scale
1/4/19 14:00,20190104140000,2019,4.583333333,763.1811695,389.4867173,28.59961932,868.0436982,4.103379005,32.98887001,26.21905189,13.0797578,39.29880969,0.119279656,1.8,40,70,26.77534915,40,68.69549421,2019-01-04T14:00:00.000000000,Tumba_Esun_test.scale
1/4/19 15:00,20190104150000,2019,4.625,726.7012992,387.1602096,29.29232457,867.3283187,4.158225816,30.51295286,28.29868259,12.61012201,40.9088046,0.118719335,1.8,40,70,38.57464198,40,82.25379039,2019-01-04T15:00:00.000000000,Tumba_Esun_test.scale
1/4/19 16:00,20190104160000,2019,4.666666667,581.8776444,391.3387826,30.08398771,866.6129393,3.786361347,28.82494679,30.33589083,12.48318206,42.81907289,0.11896877,1.8,40,70,50.73342224,40,91.68543509,2019-01-04T16:00:00.000000000,Tumba_Esun_test.scale
1/4/19 17:00,20190104170000,2019,4.708333333,418.9681578,385.1591082,28.50066142,866.0962764,4.097146553,28.1421979,27.95451448,11.11859919,39.07311367,0.119631826,1.8,40,70,62.84988877,40,99.67154605,2019-01-04T17:00:00.000000000,Tumba_Esun_test.scale
1/4/19 18:00,20190104180000,2019,4.75,263.494994,380.8752665,28.7975351,865.9373032,4.143124895,29.72899434,27.81151739,11.94128176,39.75279915,0.119233533,1.8,40,70,74.69163962,40,107.340438,2019-01-04T18:00:00.000000000,Tumba_Esun_test.scale
1/4/19 19:00,20190104190000,2019,4.791666667,109.787621,370.9463106,27.75847722,866.175763,3.857690576,28.60711242,26.60011602,10.81797139,37.41808741,0.118927857,1.8,40,70,85,40,115.3626753,2019-01-04T19:00:00.000000000,Tumba_Esun_test.scale
1/4/19 20:00,20190104200000,2019,4.833333333,6.139956931,367.123106,27.46160355,866.4142228,3.692077522,27.42216706,26.57684173,10.1966178,36.77345953,0.118729673,1.8,40,70,85,40,124.2808238,2019-01-04T20:00:00.000000000,Tumba_Esun_test.scale
1/4/19 21:00,20190104210000,2019,4.875,1.371969952,359.0020607,26.37306672,866.7719125,3.840662529,30.76390698,23.78371924,10.70832717,34.49204641,0.118602495,1.8,40,70,85,40,134.6128533,2019-01-04T21:00:00.000000000,Tumba_Esun_test.scale
1/4/19 22:00,20190104220000,2019,4.916666667,1.371969952,358.8677428,25.87827726,867.0103723,3.733624665,31.62036697,22.8130564,10.68359074,33.49664714,0.118519048,1.8,40,70,85,40,146.8139231,2019-01-04T22:00:00.000000000,Tumba_Esun_test.scale
1/4/19 23:00,20190104230000,2019,4.958333333,1.371969952,351.7309393,25.23505095,867.0103723,3.769067776,32.90032437,21.54804905,10.69216744,32.24021649,0.117410915,1.8,40,70,85,40,161.0539706,2019-01-04T23:00:00.000000000,Tumba_Esun_test.scale
1/5/19 0:00,20190105000000,2019,5,1.371969952,353.4799491,25.33400885,867.0103723,3.794669549,31.27020369,22.20173823,10.22904882,32.43078705,0.117384891,1.8,40,70,85,40,183.2799432,2019-01-05T00:00:00.000000000,Tumba_Esun_test.scale
1/5/19 1:00,20190105010000,2019,5.041666667,1.371969952,351.6641815,24.93817727,866.7321692,4.328390953,32.11867002,21.41722265,10.25711875,31.6743414,0.117352351,1.8,40,70,85,40,192.8390222,2019-01-05T01:00:00.000000000,Tumba_Esun_test.scale
1/5/19 2:00,20190105020000,2019,5.083333333,1.371969952,355.8872689,24.44338781,866.573196,4.673675813,33.78921373,20.282041,10.46851141,30.75055241,0.117277564,1.8,40,70,85,40,207.8234285,2019-01-05T02:00:00.000000000,Tumba_Esun_test.scale
1/5/19 3:00,20190105030000,2019,5.125,1.371969952,364.6417247,23.75068256,866.1360197,4.795968849,37.89483364,18.25017684,11.24670419,29.49688103,0.117222629,1.8,40,70,85,40,220.856019,2019-01-05T03:00:00.000000000,Tumba_Esun_test.scale
1/5/19 4:00,20190105040000,2019,5.166666667,1.371969952,358.1827354,22.95901942,866.0962764,4.151639182,40.79738845,16.58598947,11.53317899,28.11916846,0.117199547,1.8,40,70,85,40,231.8927119,2019-01-05T04:00:00.000000000,Tumba_Esun_test.scale
1/5/19 5:00,20190105050000,2019,5.208333333,1.371969952,346.6912378,22.414751,866.3347362,4.607662348,44.08323121,15.15693204,12.04810081,27.20503285,0.115470852,1.8,40,70,85,40,241.3172581,2019-01-05T05:00:00.000000000,Tumba_Esun_test.scale
1/5/19 6:00,20190105060000,2019,5.25,49.24524223,345.8449382,22.5137089,866.6924259,4.543074251,44.47413781,15.14170222,12.22761102,27.36931324,0.115392986,1.8,40,70,79.31961312,40,249.6388465,2019-01-05T06:00:00.000000000,Tumba_Esun_test.scale
1/5/19 7:00,20190105070000,2019,5.291666667,227.3027106,352.5029006,23.00849836,867.0501156,5.027642954,44.01996398,15.73017544,12.47351016,28.2036856,0.115259773,1.8,40,70,67.64071608,40,257.3878435,2019-01-05T07:00:00.000000000,Tumba_Esun_test.scale
